date,time,temperature,humidity,mq2_Smoke,mq5_CH4,mq5_LPG,mq7_CO,M_fire,M_gas,Warning_fire,Warning_gas,Detailed_Analysis_Fire,Detailed_Analysis_Gas,Mode,Relay1,Relay2,Relay3,Relay4,
3/11/2025,3:26:16,29.045,74.351,14.60827,24.43729,17.81225,14.12477,25.27055,0.25856,An toan,An toan,"Nhi?t ?? 29.0?C, ?? ?m 74.4%, Kh? CO th?p (14.1 ppm), M?c ch?y: An to?n","Kh? CH4 (24.4 ppm), LPG (17.8 ppm), CO (14.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,3:27:31,29.04,73.958,15.76564,26.43306,18.62684,13.94437,12.3369,0.38631,An toan,An toan,"Nhi?t ?? 29.0?C, ?? ?m 74.0%, Kh? CO th?p (13.9 ppm), M?c ch?y: An to?n","Kh? CH4 (26.4 ppm), LPG (18.6 ppm), CO (13.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,3:30:01,30.754,79.379,14.09603,26.67545,18.16469,14.17345,17.40775,0.14487,An toan,An toan,"Nhi?t ?? 30.8?C, ?? ?m 79.4%, Kh? CO th?p (14.2 ppm), M?c ch?y: An to?n","Kh? CH4 (26.7 ppm), LPG (18.2 ppm), CO (14.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,3:33:07,29.574,74.816,14.38473,25.27297,19.74445,13.44962,29.28685,0.30362,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 74.8%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (25.3 ppm), LPG (19.7 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,3:37:32,30.497,78.79,14.63519,26.73415,19.39068,13.22131,13.85493,0.30581,An toan,An toan,"Nhi?t ?? 30.5?C, ?? ?m 78.8%, Kh? CO th?p (13.2 ppm), M?c ch?y: An to?n","Kh? CH4 (26.7 ppm), LPG (19.4 ppm), CO (13.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,3:40:30,29.961,71.932,14.44117,26.11339,19.91103,14.09422,22.35271,0.40949,An toan,An toan,"Nhi?t ?? 30.0?C, ?? ?m 71.9%, Kh? CO th?p (14.1 ppm), M?c ch?y: An to?n","Kh? CH4 (26.1 ppm), LPG (19.9 ppm), CO (14.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,3:45:23,29.785,79.253,15.32971,26.35392,18.8248,14.04695,28.08042,0.39842,An toan,An toan,"Nhi?t ?? 29.8?C, ?? ?m 79.3%, Kh? CO th?p (14.0 ppm), M?c ch?y: An to?n","Kh? CH4 (26.4 ppm), LPG (18.8 ppm), CO (14.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,3:45:27,29.137,69.269,15.94328,24.40408,18.15287,13.54041,18.33223,0.55127,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 69.3%, Kh? CO th?p (13.5 ppm), M?c ch?y: An to?n","Kh? CH4 (24.4 ppm), LPG (18.2 ppm), CO (13.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,3:56:02,29.555,70.904,14.69916,25.25213,19.66832,14.06838,25.5184,0.90664,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 70.9%, Kh? CO th?p (14.1 ppm), M?c ch?y: An to?n","Kh? CH4 (25.3 ppm), LPG (19.7 ppm), CO (14.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,3:58:21,29.258,77.998,14.11286,25.70479,17.07283,14.03333,28.52105,0.3034,An toan,An toan,"Nhi?t ?? 29.3?C, ?? ?m 78.0%, Kh? CO th?p (14.0 ppm), M?c ch?y: An to?n","Kh? CH4 (25.7 ppm), LPG (17.1 ppm), CO (14.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,4:01:41,30.11,69.213,14.43997,24.89034,18.63257,14.00221,23.51491,0.24661,An toan,An toan,"Nhi?t ?? 30.1?C, ?? ?m 69.2%, Kh? CO th?p (14.0 ppm), M?c ch?y: An to?n","Kh? CH4 (24.9 ppm), LPG (18.6 ppm), CO (14.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,4:03:22,29.966,70.33,15.92889,26.87569,17.17679,14.19182,26.73437,0.5866,An toan,An toan,"Nhi?t ?? 30.0?C, ?? ?m 70.3%, Kh? CO th?p (14.2 ppm), M?c ch?y: An to?n","Kh? CH4 (26.9 ppm), LPG (17.2 ppm), CO (14.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,4:06:19,29.961,76.403,14.11776,24.1039,18.59035,13.45777,15.95546,0.60454,An toan,An toan,"Nhi?t ?? 30.0?C, ?? ?m 76.4%, Kh? CO th?p (13.5 ppm), M?c ch?y: An to?n","Kh? CH4 (24.1 ppm), LPG (18.6 ppm), CO (13.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,4:07:00,29.452,79.118,14.11036,24.70978,17.95814,13.84003,13.84306,0.44827,An toan,An toan,"Nhi?t ?? 29.5?C, ?? ?m 79.1%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (24.7 ppm), LPG (18.0 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,4:13:55,29.698,71.225,14.18111,24.52238,18.99187,13.80078,12.0967,0.90615,An toan,An toan,"Nhi?t ?? 29.7?C, ?? ?m 71.2%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (24.5 ppm), LPG (19.0 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,4:15:33,30.417,70.544,15.8114,24.43068,19.267,13.37596,13.00551,0.39153,An toan,An toan,"Nhi?t ?? 30.4?C, ?? ?m 70.5%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (24.4 ppm), LPG (19.3 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,4:20:34,30.457,78.033,14.20704,25.27828,18.07184,14.09823,15.94726,0.13725,An toan,An toan,"Nhi?t ?? 30.5?C, ?? ?m 78.0%, Kh? CO th?p (14.1 ppm), M?c ch?y: An to?n","Kh? CH4 (25.3 ppm), LPG (18.1 ppm), CO (14.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,4:23:08,29.614,77.808,14.09212,25.65278,17.09398,13.21309,12.96049,0.80307,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 77.8%, Kh? CO th?p (13.2 ppm), M?c ch?y: An to?n","Kh? CH4 (25.7 ppm), LPG (17.1 ppm), CO (13.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,4:30:19,30.748,75.754,14.34225,25.44238,18.73529,13.71391,22.19862,0.3474,An toan,An toan,"Nhi?t ?? 30.7?C, ?? ?m 75.8%, Kh? CO th?p (13.7 ppm), M?c ch?y: An to?n","Kh? CH4 (25.4 ppm), LPG (18.7 ppm), CO (13.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,4:32:25,29.9,73.348,15.05879,24.58592,19.94222,14.19796,14.81994,0.32326,An toan,An toan,"Nhi?t ?? 29.9?C, ?? ?m 73.3%, Kh? CO th?p (14.2 ppm), M?c ch?y: An to?n","Kh? CH4 (24.6 ppm), LPG (19.9 ppm), CO (14.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,4:34:57,30.43,77.341,14.15165,24.55481,17.42378,14.65595,14.1284,0.4282,An toan,An toan,"Nhi?t ?? 30.4?C, ?? ?m 77.3%, Kh? CO th?p (14.7 ppm), M?c ch?y: An to?n","Kh? CH4 (24.6 ppm), LPG (17.4 ppm), CO (14.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,4:35:47,30.576,71.289,15.97585,24.95486,19.19954,14.90146,11.39847,0.50364,An toan,An toan,"Nhi?t ?? 30.6?C, ?? ?m 71.3%, Kh? CO th?p (14.9 ppm), M?c ch?y: An to?n","Kh? CH4 (25.0 ppm), LPG (19.2 ppm), CO (14.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,4:36:34,29.966,75.61,15.41884,25.31918,18.01583,14.72151,27.56588,0.99766,An toan,An toan,"Nhi?t ?? 30.0?C, ?? ?m 75.6%, Kh? CO th?p (14.7 ppm), M?c ch?y: An to?n","Kh? CH4 (25.3 ppm), LPG (18.0 ppm), CO (14.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,4:40:39,30.014,77.205,14.82237,26.9763,17.82393,13.69871,22.17248,0.55164,An toan,An toan,"Nhi?t ?? 30.0?C, ?? ?m 77.2%, Kh? CO th?p (13.7 ppm), M?c ch?y: An to?n","Kh? CH4 (27.0 ppm), LPG (17.8 ppm), CO (13.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,4:41:39,29.109,79.266,14.45887,25.22468,17.50355,13.24922,10.46169,0.50332,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 79.3%, Kh? CO th?p (13.2 ppm), M?c ch?y: An to?n","Kh? CH4 (25.2 ppm), LPG (17.5 ppm), CO (13.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,4:45:26,30.657,75.838,15.47937,24.30135,19.10669,14.0868,21.45341,0.43195,An toan,An toan,"Nhi?t ?? 30.7?C, ?? ?m 75.8%, Kh? CO th?p (14.1 ppm), M?c ch?y: An to?n","Kh? CH4 (24.3 ppm), LPG (19.1 ppm), CO (14.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,4:48:15,29.292,72.184,15.52308,24.21638,17.91331,14.98368,27.54023,0.99018,An toan,An toan,"Nhi?t ?? 29.3?C, ?? ?m 72.2%, Kh? CO th?p (15.0 ppm), M?c ch?y: An to?n","Kh? CH4 (24.2 ppm), LPG (17.9 ppm), CO (15.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,4:49:08,30.474,74.367,15.9904,26.65378,19.39603,13.92358,13.70638,0.67008,An toan,An toan,"Nhi?t ?? 30.5?C, ?? ?m 74.4%, Kh? CO th?p (13.9 ppm), M?c ch?y: An to?n","Kh? CH4 (26.7 ppm), LPG (19.4 ppm), CO (13.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,4:51:17,29.624,77.317,14.46013,26.57346,18.27323,14.39837,21.60262,0.87222,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 77.3%, Kh? CO th?p (14.4 ppm), M?c ch?y: An to?n","Kh? CH4 (26.6 ppm), LPG (18.3 ppm), CO (14.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,4:58:35,30.77,74.338,14.94644,26.96524,17.04853,13.46645,24.48845,0.89055,An toan,An toan,"Nhi?t ?? 30.8?C, ?? ?m 74.3%, Kh? CO th?p (13.5 ppm), M?c ch?y: An to?n","Kh? CH4 (27.0 ppm), LPG (17.0 ppm), CO (13.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,5:00:30,30.621,75.205,14.96815,25.55049,17.75245,13.6751,23.35229,0.67654,An toan,An toan,"Nhi?t ?? 30.6?C, ?? ?m 75.2%, Kh? CO th?p (13.7 ppm), M?c ch?y: An to?n","Kh? CH4 (25.6 ppm), LPG (17.8 ppm), CO (13.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,5:03:53,30.39,69.751,15.7474,25.93676,17.06658,13.10232,10.99044,0.16113,An toan,An toan,"Nhi?t ?? 30.4?C, ?? ?m 69.8%, Kh? CO th?p (13.1 ppm), M?c ch?y: An to?n","Kh? CH4 (25.9 ppm), LPG (17.1 ppm), CO (13.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,5:05:03,30.862,71.448,15.91589,25.81867,19.62542,14.82765,12.37345,0.45252,An toan,An toan,"Nhi?t ?? 30.9?C, ?? ?m 71.4%, Kh? CO th?p (14.8 ppm), M?c ch?y: An to?n","Kh? CH4 (25.8 ppm), LPG (19.6 ppm), CO (14.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,5:05:22,30.103,77.144,14.35645,24.28985,17.23596,13.87368,15.71027,0.44565,An toan,An toan,"Nhi?t ?? 30.1?C, ?? ?m 77.1%, Kh? CO th?p (13.9 ppm), M?c ch?y: An to?n","Kh? CH4 (24.3 ppm), LPG (17.2 ppm), CO (13.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,5:06:47,30.5,72.998,14.04781,24.5071,17.28901,14.62696,28.72986,0.70343,An toan,An toan,"Nhi?t ?? 30.5?C, ?? ?m 73.0%, Kh? CO th?p (14.6 ppm), M?c ch?y: An to?n","Kh? CH4 (24.5 ppm), LPG (17.3 ppm), CO (14.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,5:09:05,29.608,79.046,14.86901,24.90047,18.93932,14.18356,15.08471,0.52444,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 79.0%, Kh? CO th?p (14.2 ppm), M?c ch?y: An to?n","Kh? CH4 (24.9 ppm), LPG (18.9 ppm), CO (14.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,5:12:43,29.272,74.812,15.45357,24.45101,18.98319,13.33606,17.46616,0.78826,An toan,An toan,"Nhi?t ?? 29.3?C, ?? ?m 74.8%, Kh? CO th?p (13.3 ppm), M?c ch?y: An to?n","Kh? CH4 (24.5 ppm), LPG (19.0 ppm), CO (13.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,5:13:23,30.9,78.31,14.747,25.80235,19.76491,14.80668,10.03433,0.44848,An toan,An toan,"Nhi?t ?? 30.9?C, ?? ?m 78.3%, Kh? CO th?p (14.8 ppm), M?c ch?y: An to?n","Kh? CH4 (25.8 ppm), LPG (19.8 ppm), CO (14.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,5:18:11,29.999,73.56,15.78918,26.97391,18.01898,13.47922,19.9272,0.66087,An toan,An toan,"Nhi?t ?? 30.0?C, ?? ?m 73.6%, Kh? CO th?p (13.5 ppm), M?c ch?y: An to?n","Kh? CH4 (27.0 ppm), LPG (18.0 ppm), CO (13.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,5:19:39,29.35,70.001,14.46859,24.17475,17.45378,14.34147,15.08236,0.8537,An toan,An toan,"Nhi?t ?? 29.4?C, ?? ?m 70.0%, Kh? CO th?p (14.3 ppm), M?c ch?y: An to?n","Kh? CH4 (24.2 ppm), LPG (17.5 ppm), CO (14.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,5:32:39,29.391,76.696,14.90254,24.89541,18.9763,13.11144,26.98836,0.37989,An toan,An toan,"Nhi?t ?? 29.4?C, ?? ?m 76.7%, Kh? CO th?p (13.1 ppm), M?c ch?y: An to?n","Kh? CH4 (24.9 ppm), LPG (19.0 ppm), CO (13.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,5:36:11,30.333,71.053,15.39309,26.17512,18.52147,14.21297,26.19343,0.59092,An toan,An toan,"Nhi?t ?? 30.3?C, ?? ?m 71.1%, Kh? CO th?p (14.2 ppm), M?c ch?y: An to?n","Kh? CH4 (26.2 ppm), LPG (18.5 ppm), CO (14.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,5:36:25,29.357,69.416,14.20862,24.13515,18.96907,14.63373,18.52268,0.97446,An toan,An toan,"Nhi?t ?? 29.4?C, ?? ?m 69.4%, Kh? CO th?p (14.6 ppm), M?c ch?y: An to?n","Kh? CH4 (24.1 ppm), LPG (19.0 ppm), CO (14.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,5:39:41,29.615,71.152,15.89532,24.69977,19.25697,14.30282,28.00987,0.71809,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 71.2%, Kh? CO th?p (14.3 ppm), M?c ch?y: An to?n","Kh? CH4 (24.7 ppm), LPG (19.3 ppm), CO (14.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,5:45:06,30.383,70.018,14.43227,26.04087,19.98595,13.53118,15.23408,0.76876,An toan,An toan,"Nhi?t ?? 30.4?C, ?? ?m 70.0%, Kh? CO th?p (13.5 ppm), M?c ch?y: An to?n","Kh? CH4 (26.0 ppm), LPG (20.0 ppm), CO (13.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,5:54:24,29.866,76.999,15.56906,26.8421,17.28145,13.43851,28.73211,0.60661,An toan,An toan,"Nhi?t ?? 29.9?C, ?? ?m 77.0%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (26.8 ppm), LPG (17.3 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,5:57:52,30.825,73.884,14.20833,26.41465,19.93717,13.92319,14.01169,0.72697,An toan,An toan,"Nhi?t ?? 30.8?C, ?? ?m 73.9%, Kh? CO th?p (13.9 ppm), M?c ch?y: An to?n","Kh? CH4 (26.4 ppm), LPG (19.9 ppm), CO (13.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,5:58:58,29.133,72.546,15.71076,26.59151,17.37265,13.65918,25.58554,0.42183,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 72.5%, Kh? CO th?p (13.7 ppm), M?c ch?y: An to?n","Kh? CH4 (26.6 ppm), LPG (17.4 ppm), CO (13.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,5:59:00,30.755,69.464,14.7273,24.49472,17.52159,13.01709,25.08067,0.71612,An toan,An toan,"Nhi?t ?? 30.8?C, ?? ?m 69.5%, Kh? CO th?p (13.0 ppm), M?c ch?y: An to?n","Kh? CH4 (24.5 ppm), LPG (17.5 ppm), CO (13.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,5:59:04,29.099,79.745,14.29913,24.6312,17.03739,13.86367,15.95583,0.33226,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 79.7%, Kh? CO th?p (13.9 ppm), M?c ch?y: An to?n","Kh? CH4 (24.6 ppm), LPG (17.0 ppm), CO (13.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,6:01:52,29.648,77.07,15.98875,26.03345,17.04627,13.21692,29.25242,0.15766,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 77.1%, Kh? CO th?p (13.2 ppm), M?c ch?y: An to?n","Kh? CH4 (26.0 ppm), LPG (17.0 ppm), CO (13.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,6:05:44,29.865,75.796,14.81677,25.82109,18.48925,14.7604,14.99226,0.41653,An toan,An toan,"Nhi?t ?? 29.9?C, ?? ?m 75.8%, Kh? CO th?p (14.8 ppm), M?c ch?y: An to?n","Kh? CH4 (25.8 ppm), LPG (18.5 ppm), CO (14.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,6:07:18,29.665,73.355,14.15051,24.32515,17.40775,13.85888,28.82043,0.89803,An toan,An toan,"Nhi?t ?? 29.7?C, ?? ?m 73.4%, Kh? CO th?p (13.9 ppm), M?c ch?y: An to?n","Kh? CH4 (24.3 ppm), LPG (17.4 ppm), CO (13.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,6:12:14,29.59,73.672,14.53536,25.80995,19.9115,13.32349,13.54854,0.50598,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 73.7%, Kh? CO th?p (13.3 ppm), M?c ch?y: An to?n","Kh? CH4 (25.8 ppm), LPG (19.9 ppm), CO (13.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,6:12:16,30.989,73.281,14.61448,26.32262,19.31565,14.32214,20.26744,0.35143,An toan,An toan,"Nhi?t ?? 31.0?C, ?? ?m 73.3%, Kh? CO th?p (14.3 ppm), M?c ch?y: An to?n","Kh? CH4 (26.3 ppm), LPG (19.3 ppm), CO (14.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,6:17:46,29.562,78.79,14.21775,26.52893,18.89761,13.39389,12.44497,0.46914,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 78.8%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (26.5 ppm), LPG (18.9 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,6:19:33,29.544,70.017,15.32369,25.38578,19.84944,13.42056,25.51867,0.69403,An toan,An toan,"Nhi?t ?? 29.5?C, ?? ?m 70.0%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (25.4 ppm), LPG (19.8 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,6:20:30,29.745,74.125,14.15054,24.88593,19.43022,13.87182,24.87098,0.3587,An toan,An toan,"Nhi?t ?? 29.7?C, ?? ?m 74.1%, Kh? CO th?p (13.9 ppm), M?c ch?y: An to?n","Kh? CH4 (24.9 ppm), LPG (19.4 ppm), CO (13.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,6:21:35,29.192,78.268,14.15956,26.90245,18.92576,13.31176,13.8796,0.99947,An toan,An toan,"Nhi?t ?? 29.2?C, ?? ?m 78.3%, Kh? CO th?p (13.3 ppm), M?c ch?y: An to?n","Kh? CH4 (26.9 ppm), LPG (18.9 ppm), CO (13.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,6:25:49,29.484,71.179,14.15092,26.53297,17.52012,14.86451,14.79016,0.19381,An toan,An toan,"Nhi?t ?? 29.5?C, ?? ?m 71.2%, Kh? CO th?p (14.9 ppm), M?c ch?y: An to?n","Kh? CH4 (26.5 ppm), LPG (17.5 ppm), CO (14.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,6:31:35,29.777,74.723,14.35375,25.92858,19.02751,13.29949,11.84571,0.24472,An toan,An toan,"Nhi?t ?? 29.8?C, ?? ?m 74.7%, Kh? CO th?p (13.3 ppm), M?c ch?y: An to?n","Kh? CH4 (25.9 ppm), LPG (19.0 ppm), CO (13.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,6:32:46,29.179,71.84,14.41447,26.4568,19.6506,13.36022,11.1576,0.2578,An toan,An toan,"Nhi?t ?? 29.2?C, ?? ?m 71.8%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (26.5 ppm), LPG (19.7 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,6:36:09,29.664,75.61,15.52616,24.76098,17.71724,14.90707,29.65012,0.71584,An toan,An toan,"Nhi?t ?? 29.7?C, ?? ?m 75.6%, Kh? CO th?p (14.9 ppm), M?c ch?y: An to?n","Kh? CH4 (24.8 ppm), LPG (17.7 ppm), CO (14.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,6:38:05,30.646,75.378,14.20712,24.22543,19.54075,14.15625,20.16837,0.99044,An toan,An toan,"Nhi?t ?? 30.6?C, ?? ?m 75.4%, Kh? CO th?p (14.2 ppm), M?c ch?y: An to?n","Kh? CH4 (24.2 ppm), LPG (19.5 ppm), CO (14.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,6:38:29,30.779,71.846,15.54479,25.30761,19.88,14.73217,29.70286,0.82077,An toan,An toan,"Nhi?t ?? 30.8?C, ?? ?m 71.8%, Kh? CO th?p (14.7 ppm), M?c ch?y: An to?n","Kh? CH4 (25.3 ppm), LPG (19.9 ppm), CO (14.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,6:42:54,30.864,75.599,14.22842,26.37898,17.21588,13.93594,25.7253,0.25172,An toan,An toan,"Nhi?t ?? 30.9?C, ?? ?m 75.6%, Kh? CO th?p (13.9 ppm), M?c ch?y: An to?n","Kh? CH4 (26.4 ppm), LPG (17.2 ppm), CO (13.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,6:45:53,29.345,72.761,14.41349,24.5807,18.89626,14.40531,19.10691,0.15299,An toan,An toan,"Nhi?t ?? 29.3?C, ?? ?m 72.8%, Kh? CO th?p (14.4 ppm), M?c ch?y: An to?n","Kh? CH4 (24.6 ppm), LPG (18.9 ppm), CO (14.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,6:51:37,30.453,77.728,14.20772,25.18753,19.8951,14.94176,18.95574,0.70667,An toan,An toan,"Nhi?t ?? 30.5?C, ?? ?m 77.7%, Kh? CO th?p (14.9 ppm), M?c ch?y: An to?n","Kh? CH4 (25.2 ppm), LPG (19.9 ppm), CO (14.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,6:52:35,30.137,70.111,14.25562,26.87633,19.10804,14.27839,29.46171,0.33486,An toan,An toan,"Nhi?t ?? 30.1?C, ?? ?m 70.1%, Kh? CO th?p (14.3 ppm), M?c ch?y: An to?n","Kh? CH4 (26.9 ppm), LPG (19.1 ppm), CO (14.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,6:59:35,30.074,75.731,14.55962,24.36816,19.40679,14.10124,14.64682,0.15236,An toan,An toan,"Nhi?t ?? 30.1?C, ?? ?m 75.7%, Kh? CO th?p (14.1 ppm), M?c ch?y: An to?n","Kh? CH4 (24.4 ppm), LPG (19.4 ppm), CO (14.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
3/11/2025,7:02:29,29.328,78.062,15.38674,24.39939,18.4096,14.76116,23.46963,0.9356,An toan,An toan,"Nhi?t ?? 29.3?C, ?? ?m 78.1%, Kh? CO th?p (14.8 ppm), M?c ch?y: An to?n","Kh? CH4 (24.4 ppm), LPG (18.4 ppm), CO (14.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
