Date,Time,Temp,Humidity,Mq2,Mq5,Mq9,Flame,M_gas,M_fire,dangerType,Warning
01/07/2025,09:04:00,31.25,67.27,163.22,305.81,170.12,0,9.75,30.53,An toan,An toan
01/07/2025,09:06:00,31.5,66.88,151.42,274.87,184.89,0,8.73,25.43,An toan,An toan
01/07/2025,09:08:00,31.69,65.7,160.98,276.03,197.93,0,8.84,36.8,An toan,An toan
01/07/2025,09:10:00,31.86,65.6,174.69,270.99,161.63,0,5.66,26.64,An toan,An toan
01/07/2025,09:12:00,31.01,65.3,169.57,286.47,174.59,0,5.27,34.5,An toan,An toan
01/07/2025,09:14:00,31.9,64.75,148.48,296.32,169.18,0,9.11,34.45,An toan,An toan
01/07/2025,09:16:00,31.29,67.21,171.14,270.2,179.12,0,4.83,29.68,An toan,An toan
01/07/2025,09:18:00,31.06,66.58,169.47,317.84,188.74,0,5.63,25.24,An toan,An toan
01/07/2025,09:20:00,31.59,66.18,157.85,307.5,190.66,0,5.89,38.07,An toan,An toan
01/07/2025,09:22:00,32.17,65.27,185.18,261.23,184.98,0,4.09,34.28,An toan,An toan
01/07/2025,09:24:00,31.48,64.04,141.46,274.63,166.79,0,6.94,27.42,An toan,An toan
01/07/2025,09:26:00,31.51,66.22,168.47,265.12,189.59,0,6.12,33.72,An toan,An toan
01/07/2025,09:28:00,31.79,66.98,172.74,233.86,188.88,0,6.4,26.3,An toan,An toan
01/07/2025,09:30:00,31.5,67.09,161.89,252.72,154.61,0,4.36,39.52,An toan,An toan
01/07/2025,09:32:00,30.86,65.03,181.29,271.35,176.31,0,5.31,28.58,An toan,An toan
01/07/2025,09:34:00,31.38,66.12,139.29,296.16,152.76,0,7.14,29.94,An toan,An toan
01/07/2025,09:36:00,31.8,66.5,156.27,289.24,190.43,0,7.95,32.15,An toan,An toan
01/07/2025,09:38:00,31.42,64.52,180.52,265.03,175.83,0,6.24,26.42,An toan,An toan
01/07/2025,09:40:00,31.42,66.27,177.68,252.87,182.9,0,9.59,30.06,An toan,An toan
01/07/2025,09:42:00,32.49,66.3,163.79,291.53,166.53,0,9.04,22.14,An toan,An toan
01/07/2025,09:44:00,31.05,65.61,186.63,308.36,187.01,0,4.8,23.88,An toan,An toan
01/07/2025,09:46:00,31.74,66.58,161.75,295.49,192.12,0,8.19,32.92,An toan,An toan
01/07/2025,09:48:00,31.66,67.15,181.36,264.23,179.45,0,7.32,23.67,An toan,An toan
01/07/2025,09:50:00,30.94,66.4,165.99,297.83,188.4,0,7.4,32.76,An toan,An toan
01/07/2025,09:52:00,31.22,68.09,150.17,301.56,167.37,0,7.59,38.59,An toan,An toan
01/07/2025,09:54:00,31.12,65.39,168.08,297.1,192.33,0,9.55,36.34,An toan,An toan
01/07/2025,09:56:00,31.43,66.76,170.0,302.82,192.41,0,4.66,34.68,An toan,An toan
01/07/2025,09:58:00,31.21,66.47,174.7,269.84,178.58,0,9.64,33.61,An toan,An toan
01/07/2025,10:00:00,30.52,65.88,148.34,295.6,189.98,0,9.24,37.96,An toan,An toan
01/07/2025,10:02:00,30.55,68.67,165.61,264.05,175.95,0,9.26,34.28,An toan,An toan
01/07/2025,10:04:00,31.0,66.71,155.41,295.97,167.03,0,8.37,33.88,An toan,An toan
01/07/2025,10:06:00,29.94,69.2,151.53,273.92,178.15,0,9.5,24.94,An toan,An toan
01/07/2025,10:08:00,29.86,66.9,176.72,299.81,185.2,0,5.54,33.21,An toan,An toan
01/07/2025,10:10:00,31.08,66.2,129.71,264.02,168.13,0,4.54,38.24,An toan,An toan
01/07/2025,10:12:00,30.43,69.18,195.35,271.17,195.14,0,5.33,22.79,An toan,An toan
01/07/2025,10:14:00,31.34,66.61,145.66,255.8,189.69,0,4.49,33.92,An toan,An toan
01/07/2025,10:16:00,30.58,67.31,154.34,253.48,174.8,0,6.7,28.86,An toan,An toan
01/07/2025,10:18:00,29.53,67.22,145.23,302.92,181.27,0,9.24,27.39,An toan,An toan
01/07/2025,10:20:00,31.12,67.55,183.67,254.59,170.66,0,7.56,27.88,An toan,An toan
01/07/2025,10:22:00,30.53,67.29,145.69,277.97,174.97,0,4.82,32.0,An toan,An toan
01/07/2025,10:24:00,30.09,68.35,171.78,235.61,178.19,0,4.39,29.4,An toan,An toan
01/07/2025,10:26:00,31.35,68.58,164.28,274.44,190.44,0,6.52,33.24,An toan,An toan
01/07/2025,10:28:00,30.81,68.05,139.28,285.45,177.14,0,9.06,26.09,An toan,An toan
01/07/2025,10:30:00,29.93,68.31,176.59,261.61,195.5,0,9.61,26.63,An toan,An toan
01/07/2025,10:32:00,30.52,67.66,175.28,281.18,195.05,0,8.42,20.81,An toan,An toan
01/07/2025,10:34:00,31.19,68.49,148.35,303.25,183.98,0,9.58,33.74,An toan,An toan
01/07/2025,10:36:00,30.2,66.99,158.36,275.14,182.67,0,4.58,35.6,An toan,An toan
01/07/2025,10:38:00,31.47,67.16,149.72,273.88,188.48,0,5.93,37.2,An toan,An toan
01/07/2025,10:40:00,30.5,66.94,177.7,298.55,175.96,0,6.65,21.71,An toan,An toan
01/07/2025,10:42:00,30.29,66.8,157.16,275.13,167.1,0,8.93,30.19,An toan,An toan
01/07/2025,10:44:00,30.8,67.78,177.91,301.98,172.65,0,7.77,39.93,An toan,An toan
01/07/2025,10:46:00,30.69,67.96,173.36,290.13,179.58,0,6.49,35.83,An toan,An toan
01/07/2025,10:48:00,31.04,69.3,168.84,256.16,186.86,0,4.22,39.37,An toan,An toan
01/07/2025,10:50:00,30.6,67.01,171.09,235.78,175.47,0,9.67,30.78,An toan,An toan
01/07/2025,10:52:00,30.2,66.32,163.63,286.36,177.83,0,4.88,23.56,An toan,An toan
01/07/2025,10:54:00,30.7,67.14,158.4,270.71,180.75,0,7.37,35.15,An toan,An toan
01/07/2025,10:56:00,30.41,67.12,151.31,222.09,206.26,0,9.61,38.5,An toan,An toan
01/07/2025,10:58:00,30.61,67.15,161.07,260.61,171.85,0,9.41,38.44,An toan,An toan
01/07/2025,11:00:00,28.98,67.12,164.72,291.0,192.39,0,6.72,25.06,An toan,An toan
01/07/2025,11:02:00,29.53,69.24,134.74,265.55,186.77,0,9.57,39.32,An toan,An toan
01/07/2025,11:04:00,29.15,69.32,155.25,280.15,178.79,0,8.9,35.94,An toan,An toan
01/07/2025,11:06:00,28.99,69.95,156.64,275.03,191.15,0,4.15,20.62,An toan,An toan
01/07/2025,11:08:00,29.04,68.07,177.65,283.63,187.33,0,7.98,21.38,An toan,An toan
01/07/2025,11:10:00,29.17,69.87,156.17,265.99,175.69,0,7.41,36.17,An toan,An toan
01/07/2025,11:12:00,29.84,69.36,184.06,270.88,195.06,0,9.95,22.66,An toan,An toan
01/07/2025,11:14:00,29.41,69.47,159.38,282.9,185.06,0,9.42,35.84,An toan,An toan
01/07/2025,11:16:00,29.18,69.44,143.01,250.11,171.68,0,8.01,35.25,An toan,An toan
01/07/2025,11:18:00,29.6,69.34,171.92,277.51,167.16,0,6.06,23.66,An toan,An toan
01/07/2025,11:20:00,28.19,68.98,151.49,239.36,176.36,0,4.25,27.74,An toan,An toan
01/07/2025,11:22:00,29.53,68.18,161.79,306.64,188.85,0,4.26,37.01,An toan,An toan
01/07/2025,11:24:00,29.98,68.24,145.55,252.29,163.81,0,5.94,22.63,An toan,An toan
01/07/2025,11:26:00,29.83,67.34,159.03,270.94,185.93,0,4.04,24.67,An toan,An toan
01/07/2025,11:28:00,28.87,68.71,149.04,239.94,177.38,0,5.42,37.26,An toan,An toan
01/07/2025,11:30:00,29.81,68.36,143.42,296.92,170.95,0,5.79,26.14,An toan,An toan
01/07/2025,11:32:00,29.77,68.72,165.08,293.01,188.41,0,5.32,20.78,An toan,An toan
01/07/2025,11:34:00,29.59,69.1,138.59,273.5,177.45,0,7.66,39.2,An toan,An toan
01/07/2025,11:36:00,29.36,69.35,156.4,264.68,170.22,0,8.02,25.8,An toan,An toan
01/07/2025,11:38:00,29.33,69.07,143.54,251.53,165.92,0,4.08,34.95,An toan,An toan
01/07/2025,11:40:00,29.39,68.55,145.4,287.06,168.37,0,9.06,31.0,An toan,An toan
01/07/2025,11:42:00,30.48,70.64,161.81,286.97,173.82,0,4.8,22.26,An toan,An toan
01/07/2025,11:44:00,28.79,68.61,150.94,269.01,184.1,0,5.91,26.25,An toan,An toan
01/07/2025,11:46:00,28.72,67.41,174.76,279.59,165.14,0,8.15,26.26,An toan,An toan
01/07/2025,11:48:00,29.57,68.12,159.45,271.93,173.49,0,4.39,38.13,An toan,An toan
01/07/2025,11:50:00,29.1,68.64,133.8,282.97,191.55,0,6.04,31.61,An toan,An toan
01/07/2025,11:52:00,29.22,69.01,162.97,268.07,184.28,0,6.92,21.83,An toan,An toan
01/07/2025,11:54:00,28.67,68.94,161.47,260.87,186.69,0,8.6,27.77,An toan,An toan
01/07/2025,11:56:00,29.05,67.6,151.38,298.22,177.94,0,9.65,33.37,An toan,An toan
01/07/2025,11:58:00,30.04,68.64,175.18,284.65,182.54,0,4.02,22.97,An toan,An toan
01/07/2025,12:00:00,27.76,70.37,164.27,282.0,161.52,0,4.93,28.09,An toan,An toan
01/07/2025,12:02:00,28.05,70.85,153.61,261.94,164.55,0,7.32,38.5,An toan,An toan
01/07/2025,12:04:00,28.2,69.27,129.3,261.76,186.34,0,8.97,22.81,An toan,An toan
01/07/2025,12:06:00,27.67,70.23,154.32,264.82,194.74,0,6.45,21.66,An toan,An toan
01/07/2025,12:08:00,27.01,68.84,129.91,288.33,191.34,0,9.44,23.97,An toan,An toan
01/07/2025,12:10:00,29.21,70.38,151.38,266.81,193.63,0,9.56,27.27,An toan,An toan
01/07/2025,12:12:00,28.27,68.95,133.45,308.44,167.49,0,5.73,25.02,An toan,An toan
01/07/2025,12:14:00,27.75,69.25,143.11,253.92,172.13,0,7.16,32.61,An toan,An toan
01/07/2025,12:16:00,27.85,69.98,164.69,241.6,165.78,0,9.09,37.27,An toan,An toan
01/07/2025,12:18:00,28.93,69.2,126.14,279.98,182.36,0,9.71,34.19,An toan,An toan
01/07/2025,12:20:00,28.1,69.54,168.16,276.45,186.73,0,8.72,33.42,An toan,An toan
01/07/2025,12:22:00,28.5,71.38,115.26,280.25,183.22,0,7.11,25.35,An toan,An toan
01/07/2025,12:24:00,28.11,70.25,123.23,274.58,166.57,0,6.52,26.41,An toan,An toan
01/07/2025,12:26:00,28.4,68.37,171.61,249.88,192.91,0,7.8,21.28,An toan,An toan
01/07/2025,12:28:00,28.19,70.44,139.74,272.58,189.64,0,7.86,21.56,An toan,An toan
01/07/2025,12:30:00,28.81,70.65,138.58,266.63,174.96,0,7.01,29.1,An toan,An toan
01/07/2025,12:32:00,27.74,70.57,161.34,264.9,180.88,0,8.44,24.29,An toan,An toan
01/07/2025,12:34:00,28.5,67.73,148.42,269.22,195.79,0,4.82,32.99,An toan,An toan
01/07/2025,12:36:00,29.57,70.6,139.99,283.44,183.47,0,4.59,34.1,An toan,An toan
01/07/2025,12:38:00,28.21,68.49,156.64,300.99,177.53,0,7.0,23.35,An toan,An toan
01/07/2025,12:40:00,28.74,70.72,143.77,240.18,179.13,0,5.27,34.18,An toan,An toan
01/07/2025,12:42:00,28.39,69.14,135.67,286.37,193.36,0,8.48,31.26,An toan,An toan
01/07/2025,12:44:00,28.59,71.76,174.46,238.63,178.67,0,8.07,21.58,An toan,An toan
01/07/2025,12:46:00,28.75,71.97,148.35,282.53,169.52,0,8.81,38.42,An toan,An toan
01/07/2025,12:48:00,27.86,71.2,154.92,260.34,176.5,0,6.67,30.72,An toan,An toan
01/07/2025,12:50:00,28.43,69.54,141.08,282.17,162.72,0,5.69,31.93,An toan,An toan
01/07/2025,12:52:00,28.1,70.07,147.61,299.91,169.92,0,7.99,24.39,An toan,An toan
01/07/2025,12:54:00,28.05,70.69,144.86,279.68,195.87,0,5.01,38.23,An toan,An toan
01/07/2025,12:56:00,28.19,70.28,158.98,260.76,181.37,0,5.2,22.97,An toan,An toan
01/07/2025,12:58:00,27.56,70.21,121.85,281.67,172.22,0,5.21,26.85,An toan,An toan
01/07/2025,13:00:00,26.07,70.22,169.09,273.03,182.95,0,9.79,25.45,An toan,An toan
01/07/2025,13:02:00,26.93,71.05,155.56,261.78,172.57,0,9.28,27.69,An toan,An toan
01/07/2025,13:04:00,25.99,70.89,150.61,278.21,191.65,0,6.3,33.59,An toan,An toan
01/07/2025,13:06:00,26.78,71.13,142.56,255.99,183.21,0,4.88,38.04,An toan,An toan
01/07/2025,13:08:00,27.75,72.31,131.36,289.3,181.88,0,4.38,30.95,An toan,An toan
01/07/2025,13:10:00,26.77,70.22,153.07,270.49,185.13,0,8.8,37.79,An toan,An toan
01/07/2025,13:12:00,26.95,70.95,160.46,279.56,185.65,0,7.78,23.67,An toan,An toan
01/07/2025,13:14:00,26.28,70.08,144.4,269.69,176.41,0,6.62,27.28,An toan,An toan
01/07/2025,13:16:00,26.57,70.38,149.16,256.82,167.83,0,7.42,30.6,An toan,An toan
01/07/2025,13:18:00,27.26,70.31,131.83,298.01,188.56,0,8.5,32.34,An toan,An toan
01/07/2025,13:20:00,26.91,71.5,147.17,289.74,172.82,0,6.23,21.87,An toan,An toan
01/07/2025,13:22:00,28.06,70.7,152.22,272.1,191.51,0,4.75,33.52,An toan,An toan
01/07/2025,13:24:00,26.02,70.79,148.38,295.86,179.56,0,8.46,35.41,An toan,An toan
01/07/2025,13:26:00,26.94,70.53,145.16,271.5,176.26,0,9.36,28.86,An toan,An toan
01/07/2025,13:28:00,25.71,71.38,175.66,250.52,177.38,0,7.56,24.08,An toan,An toan
01/07/2025,13:30:00,27.35,72.24,147.81,266.22,189.94,0,4.86,37.72,An toan,An toan
01/07/2025,13:32:00,26.43,70.78,152.49,278.26,197.83,0,6.0,32.16,An toan,An toan
01/07/2025,13:34:00,26.99,70.37,136.22,254.91,187.22,0,5.32,31.91,An toan,An toan
01/07/2025,13:36:00,27.17,70.42,130.13,269.37,166.22,0,4.49,38.47,An toan,An toan
01/07/2025,13:38:00,26.43,71.22,137.88,300.01,166.38,0,8.81,34.61,An toan,An toan
01/07/2025,13:40:00,26.98,71.66,116.6,284.29,194.61,0,6.47,39.61,An toan,An toan
01/07/2025,13:42:00,27.33,71.31,130.4,243.63,184.45,0,7.84,34.46,An toan,An toan
01/07/2025,13:44:00,25.9,71.53,138.89,245.87,175.26,0,8.73,37.17,An toan,An toan
01/07/2025,13:46:00,26.87,69.64,164.81,281.76,175.64,0,4.26,22.52,An toan,An toan
01/07/2025,13:48:00,26.23,72.27,151.33,283.35,180.73,0,8.54,29.28,An toan,An toan
01/07/2025,13:50:00,27.03,68.91,141.77,315.5,170.39,0,5.65,38.51,An toan,An toan
01/07/2025,13:52:00,27.17,69.88,135.81,253.36,171.96,0,6.33,30.3,An toan,An toan
01/07/2025,13:54:00,26.4,72.26,115.48,288.08,181.28,0,8.89,22.55,An toan,An toan
01/07/2025,13:56:00,26.93,70.92,125.65,287.79,162.37,0,6.43,34.31,An toan,An toan
01/07/2025,13:58:00,27.41,72.45,125.29,273.49,179.28,0,6.23,35.72,An toan,An toan
01/07/2025,14:00:00,26.03,72.35,160.68,266.38,186.33,0,7.36,21.05,An toan,An toan
01/07/2025,14:02:00,26.95,73.06,157.76,272.74,152.02,0,5.61,23.91,An toan,An toan
01/07/2025,14:04:00,25.36,73.08,152.85,285.62,184.18,0,5.24,36.13,An toan,An toan
01/07/2025,14:06:00,25.45,71.58,144.89,286.01,182.68,0,8.5,28.95,An toan,An toan
01/07/2025,14:08:00,25.54,72.42,136.52,268.63,188.03,0,4.53,26.7,An toan,An toan
01/07/2025,14:10:00,25.39,72.1,135.06,248.46,176.8,0,5.59,23.22,An toan,An toan
01/07/2025,14:12:00,25.74,72.82,150.55,308.07,188.01,0,9.99,36.55,An toan,An toan
01/07/2025,14:14:00,25.96,73.52,151.71,256.08,180.28,0,7.98,39.45,An toan,An toan
01/07/2025,14:16:00,25.3,73.13,123.67,258.23,187.63,0,6.27,22.87,An toan,An toan
01/07/2025,14:18:00,25.13,72.78,143.14,306.79,195.56,0,5.05,22.8,An toan,An toan
01/07/2025,14:20:00,25.71,72.66,146.09,267.91,201.38,0,9.06,23.84,An toan,An toan
01/07/2025,14:22:00,26.21,71.29,147.54,268.04,201.42,0,7.22,24.43,An toan,An toan
01/07/2025,14:24:00,24.98,73.97,147.23,299.08,167.09,0,9.53,37.92,An toan,An toan
01/07/2025,14:26:00,25.46,72.49,128.13,265.68,192.82,0,4.89,39.27,An toan,An toan
01/07/2025,14:28:00,25.31,73.52,153.23,271.34,164.69,0,5.34,32.22,An toan,An toan
01/07/2025,14:30:00,25.59,74.34,153.2,262.6,177.58,0,7.76,31.49,An toan,An toan
01/07/2025,14:32:00,25.74,73.39,114.85,271.08,191.14,0,5.84,28.12,An toan,An toan
01/07/2025,14:34:00,25.73,72.72,134.63,258.57,194.21,0,8.19,36.22,An toan,An toan
01/07/2025,14:36:00,25.57,73.06,135.14,263.84,187.21,0,4.11,36.02,An toan,An toan
01/07/2025,14:38:00,25.73,72.51,144.72,294.81,167.12,0,6.61,32.24,An toan,An toan
01/07/2025,14:40:00,25.76,74.21,129.5,240.69,189.11,0,5.65,36.53,An toan,An toan
01/07/2025,14:42:00,25.67,71.7,136.75,314.96,158.88,0,7.35,38.13,An toan,An toan
01/07/2025,14:44:00,24.9,74.04,111.54,265.77,190.81,0,5.21,33.42,An toan,An toan
01/07/2025,14:46:00,26.18,72.62,163.88,262.93,197.01,0,5.38,36.48,An toan,An toan
01/07/2025,14:48:00,26.21,71.78,116.89,307.25,188.82,0,9.29,26.13,An toan,An toan
01/07/2025,14:50:00,25.78,73.24,143.52,270.87,179.02,0,8.78,35.2,An toan,An toan
01/07/2025,14:52:00,25.96,73.48,146.23,271.11,190.27,0,4.79,36.99,An toan,An toan
01/07/2025,14:54:00,24.81,72.92,160.74,242.56,173.93,0,5.89,30.01,An toan,An toan
01/07/2025,14:56:00,25.95,72.15,183.35,256.07,174.02,0,5.01,37.52,An toan,An toan
01/07/2025,14:58:00,25.63,71.66,121.33,241.8,165.06,0,5.94,26.26,An toan,An toan
01/07/2025,15:00:00,25.1,74.08,154.64,267.63,186.32,0,9.52,30.92,An toan,An toan
01/07/2025,15:02:00,25.09,73.44,150.78,307.48,171.69,0,9.96,33.92,An toan,An toan
01/07/2025,15:04:00,25.22,72.19,149.75,246.43,179.58,0,6.83,38.67,An toan,An toan
01/07/2025,15:06:00,24.81,73.53,144.24,302.56,187.09,0,6.59,26.18,An toan,An toan
01/07/2025,15:08:00,24.09,72.99,129.53,292.53,185.83,0,7.38,27.77,An toan,An toan
01/07/2025,15:10:00,24.21,73.28,138.56,281.69,176.08,0,4.77,39.72,An toan,An toan
01/07/2025,15:12:00,24.83,72.58,151.73,286.98,176.64,0,6.34,30.79,An toan,An toan
01/07/2025,15:14:00,24.52,71.88,142.97,290.47,175.88,0,7.14,32.16,An toan,An toan
01/07/2025,15:16:00,25.07,72.44,157.67,256.05,181.44,0,5.42,20.1,An toan,An toan
01/07/2025,15:18:00,24.37,73.15,127.8,296.78,166.32,0,6.23,38.18,An toan,An toan
01/07/2025,15:20:00,23.96,72.67,128.26,271.04,182.71,0,4.35,25.85,An toan,An toan
01/07/2025,15:22:00,24.61,75.46,139.84,256.96,183.21,0,5.71,31.65,An toan,An toan
01/07/2025,15:24:00,24.48,73.52,117.75,300.71,184.54,0,8.4,32.78,An toan,An toan
01/07/2025,15:26:00,24.34,73.85,149.63,253.99,182.48,0,6.56,38.04,An toan,An toan
01/07/2025,15:28:00,24.66,74.78,131.43,250.0,177.32,0,9.25,21.69,An toan,An toan
01/07/2025,15:30:00,24.87,73.34,116.65,268.64,177.13,0,9.09,31.06,An toan,An toan
01/07/2025,15:32:00,25.24,75.04,114.74,242.53,177.34,0,6.83,23.88,An toan,An toan
01/07/2025,15:34:00,24.65,74.41,134.69,253.2,194.34,0,6.81,31.22,An toan,An toan
01/07/2025,15:36:00,24.62,74.2,142.46,244.52,186.41,0,6.86,26.05,An toan,An toan
01/07/2025,15:38:00,25.16,72.78,114.12,243.31,168.65,0,7.61,34.03,An toan,An toan
01/07/2025,15:40:00,24.85,75.87,130.13,279.69,190.46,0,7.59,38.33,An toan,An toan
01/07/2025,15:42:00,24.91,75.67,147.39,259.76,180.47,0,8.52,27.22,An toan,An toan
01/07/2025,15:44:00,25.53,71.44,135.9,264.12,171.45,0,6.16,21.91,An toan,An toan
01/07/2025,15:46:00,24.84,72.93,141.7,288.99,200.02,0,6.95,23.18,An toan,An toan
01/07/2025,15:48:00,23.68,75.6,134.6,255.5,196.47,0,4.08,27.97,An toan,An toan
01/07/2025,15:50:00,25.39,73.77,169.74,271.05,186.32,0,5.13,39.15,An toan,An toan
01/07/2025,15:52:00,23.27,72.95,124.01,265.53,199.12,0,6.46,25.71,An toan,An toan
01/07/2025,15:54:00,24.34,75.0,154.1,257.89,188.01,0,6.92,31.66,An toan,An toan
01/07/2025,15:56:00,24.92,74.66,118.13,288.66,188.16,0,4.31,36.6,An toan,An toan
01/07/2025,15:58:00,24.07,74.43,157.08,270.86,189.39,0,4.55,35.08,An toan,An toan
01/07/2025,16:00:00,24.13,73.37,138.83,254.53,174.98,0,4.17,25.22,An toan,An toan
01/07/2025,16:02:00,23.6,75.28,133.02,308.27,193.26,0,5.3,20.75,An toan,An toan
01/07/2025,16:04:00,22.67,73.38,103.34,282.85,182.82,0,8.85,35.74,An toan,An toan
01/07/2025,16:06:00,22.92,74.78,149.63,291.98,169.8,0,5.14,33.7,An toan,An toan
01/07/2025,16:08:00,24.01,75.12,110.4,319.44,182.87,0,7.23,34.68,An toan,An toan
01/07/2025,16:10:00,23.81,73.31,121.64,308.51,169.4,0,4.55,36.79,An toan,An toan
01/07/2025,16:12:00,23.73,75.34,114.83,274.01,187.76,0,7.42,24.33,An toan,An toan
01/07/2025,16:14:00,24.24,74.69,143.93,280.54,170.03,0,6.7,30.75,An toan,An toan
01/07/2025,16:16:00,23.9,73.55,121.17,279.0,169.06,0,6.28,30.53,An toan,An toan
01/07/2025,16:18:00,23.71,74.67,136.55,283.09,186.01,0,4.28,31.55,An toan,An toan
01/07/2025,16:20:00,22.99,75.05,108.33,290.02,200.46,0,4.76,31.45,An toan,An toan
01/07/2025,16:22:00,23.71,74.16,133.94,306.7,168.1,0,9.55,36.57,An toan,An toan
01/07/2025,16:24:00,23.59,74.2,144.36,258.85,185.69,0,8.01,28.38,An toan,An toan
01/07/2025,16:26:00,22.83,75.78,109.0,287.75,180.16,0,9.7,20.71,An toan,An toan
01/07/2025,16:28:00,22.85,73.83,126.83,290.65,165.95,0,6.68,25.62,An toan,An toan
01/07/2025,16:30:00,23.51,73.51,132.38,274.93,188.56,0,6.46,20.59,An toan,An toan
01/07/2025,16:32:00,23.88,74.12,136.13,279.53,184.19,0,5.72,34.53,An toan,An toan
01/07/2025,16:34:00,23.33,74.3,142.62,270.37,190.56,0,7.1,35.08,An toan,An toan
01/07/2025,16:36:00,24.17,73.96,129.09,269.23,168.28,0,5.29,22.62,An toan,An toan
01/07/2025,16:38:00,24.29,72.92,125.78,302.18,180.29,0,8.62,26.46,An toan,An toan
01/07/2025,16:40:00,24.01,73.45,109.15,277.81,181.28,0,5.43,30.79,An toan,An toan
01/07/2025,16:42:00,24.02,73.9,128.0,288.92,185.9,0,8.8,36.68,An toan,An toan
01/07/2025,16:44:00,23.86,76.11,117.31,291.9,170.26,0,9.11,20.95,An toan,An toan
01/07/2025,16:46:00,23.12,75.22,148.31,283.36,169.23,0,5.61,24.04,An toan,An toan
01/07/2025,16:48:00,23.79,73.94,134.33,298.73,181.13,0,4.71,20.75,An toan,An toan
01/07/2025,16:50:00,24.28,74.52,122.53,277.73,167.47,0,9.49,27.39,An toan,An toan
01/07/2025,16:52:00,22.99,74.85,119.24,279.12,179.66,0,5.83,32.05,An toan,An toan
01/07/2025,16:54:00,24.04,74.25,134.5,290.7,191.14,0,7.93,37.86,An toan,An toan
01/07/2025,16:56:00,24.27,72.96,157.79,282.42,181.16,0,8.03,23.79,An toan,An toan
01/07/2025,16:58:00,23.51,74.51,123.04,312.85,184.42,0,5.78,21.52,An toan,An toan
01/07/2025,17:00:00,23.2,75.88,111.81,300.49,183.92,0,7.23,26.27,An toan,An toan
01/07/2025,17:02:00,23.84,73.78,122.75,303.86,184.57,0,4.5,24.49,An toan,An toan
01/07/2025,17:04:00,22.57,75.21,115.4,311.6,201.69,0,7.29,27.95,An toan,An toan
01/07/2025,17:06:00,22.28,73.66,136.63,289.29,175.16,0,6.51,24.07,An toan,An toan
01/07/2025,17:08:00,23.28,76.24,130.09,282.19,182.72,0,6.35,31.87,An toan,An toan
01/07/2025,17:10:00,23.13,75.0,136.58,307.12,182.93,0,9.95,37.62,An toan,An toan
01/07/2025,17:12:00,23.27,74.18,114.94,303.65,157.82,0,9.99,36.86,An toan,An toan
01/07/2025,17:14:00,23.02,76.24,107.95,280.75,185.73,0,9.98,20.62,An toan,An toan
01/07/2025,17:16:00,23.52,75.43,105.8,273.85,177.84,0,5.32,35.36,An toan,An toan
01/07/2025,17:18:00,23.1,73.27,137.09,295.8,186.42,0,6.2,34.44,An toan,An toan
01/07/2025,17:20:00,23.05,74.87,120.75,292.34,191.34,0,4.68,34.53,An toan,An toan
01/07/2025,17:22:00,23.38,76.29,113.43,293.27,194.18,0,5.94,35.81,An toan,An toan
01/07/2025,17:24:00,23.36,74.5,138.63,324.46,192.24,0,8.88,35.46,An toan,An toan
01/07/2025,17:26:00,23.15,76.72,125.07,273.37,183.18,0,9.14,22.59,An toan,An toan
01/07/2025,17:28:00,22.6,74.59,143.36,287.39,167.61,0,6.95,26.53,An toan,An toan
01/07/2025,17:30:00,23.19,75.88,132.97,298.25,167.66,0,9.58,35.74,An toan,An toan
01/07/2025,17:32:00,22.72,75.78,150.31,308.72,183.13,0,4.42,20.85,An toan,An toan
01/07/2025,17:34:00,22.78,73.41,103.02,310.41,183.7,0,4.27,28.01,An toan,An toan
01/07/2025,17:36:00,23.38,75.24,136.19,282.07,168.98,0,8.15,28.32,An toan,An toan
01/07/2025,17:38:00,23.54,73.69,120.6,290.84,182.06,0,4.05,25.96,An toan,An toan
01/07/2025,17:40:00,22.88,74.61,117.73,256.8,183.27,0,8.88,36.54,An toan,An toan
01/07/2025,17:42:00,23.89,75.12,130.92,309.39,183.97,0,4.08,25.11,An toan,An toan
01/07/2025,17:44:00,22.9,75.79,115.63,275.16,171.61,0,7.43,23.41,An toan,An toan
01/07/2025,17:46:00,22.82,73.58,138.92,267.36,176.54,0,7.18,29.77,An toan,An toan
01/07/2025,17:48:00,23.21,74.84,123.02,289.81,169.84,0,5.29,32.28,An toan,An toan
01/07/2025,17:50:00,23.66,73.35,135.18,313.37,177.53,0,6.96,21.52,An toan,An toan
01/07/2025,17:52:00,24.09,75.24,111.67,315.15,192.07,0,9.41,23.15,An toan,An toan
01/07/2025,17:54:00,23.45,74.76,120.83,305.46,173.9,0,6.13,38.7,An toan,An toan
01/07/2025,17:56:00,23.18,72.93,125.22,271.47,198.7,0,8.95,27.57,An toan,An toan
01/07/2025,17:58:00,23.59,73.8,121.13,300.2,184.95,0,6.25,36.48,An toan,An toan
01/07/2025,18:00:00,22.14,75.24,136.35,309.47,167.2,0,6.57,39.04,An toan,An toan
01/07/2025,18:02:00,22.88,73.97,127.6,292.43,166.68,0,9.4,36.4,An toan,An toan
01/07/2025,18:04:00,22.46,75.25,140.54,309.33,190.17,0,6.87,29.33,An toan,An toan
01/07/2025,18:06:00,23.59,74.54,139.53,303.98,191.79,0,5.41,34.21,An toan,An toan
01/07/2025,18:08:00,22.86,75.95,113.62,313.06,178.55,0,6.46,25.22,An toan,An toan
